52,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,98,98,99,100,-1,-1,98,98,98,98,99,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,56
52,57,-1,-1,-1,-1,98,98,99,100,102,98,99,100,-1,-1,98,99,99,99,98,99,100,-1,-1,114,114,114,115,116,-1,-1,114,114,114,114,115,116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,56
52,57,-1,-1,-1,-1,114,114,115,116,118,114,115,116,-1,-1,114,115,115,115,114,115,116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,99,99,99,99,100,-1,-1,-1,-1,26,56
52,57,-1,-1,-1,-1,97,97,97,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,115,115,115,115,116,-1,-1,-1,-1,42,56
52,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,99,99,98,99,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,56
52,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115,115,115,114,115,116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,56
52,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,98,98,99,99,99,98,98,99,100,-1,-1,42,56
52,57,-1,-1,98,99,98,98,99,100,-1,-1,-1,-1,114,115,-1,-1,-1,-1,-1,44,45,-1,-1,44,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,114,114,115,115,115,114,114,115,116,-1,-1,58,56
52,33,-1,-1,114,115,114,114,115,116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,61,-1,-1,60,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,56
-1,49,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,76,77,-1,-1,76,77,99,99,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,51,-1
-1,65,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,-1,-1,-1,-1,-1,-1,115,115,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,67,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
